Date,0
2011-01-07,0.0009
2011-01-10,0.0015
2011-01-11,0.0011
2011-01-12,0.0019
2011-01-13,0.0013
2011-01-14,0.0029
2011-01-18,0.0025
2011-01-19,-0.0108
2011-01-20,-0.0036
2011-01-21,-0.0035
2011-01-24,0.0058
2011-01-25,0.0017
2011-01-26,0.0039
2011-01-27,0.004
2011-01-28,-0.021
2011-01-31,0.0023
2011-02-02,-0.0007
2011-02-03,0.0001
2011-02-04,0.0022
2011-02-07,0.0012
2011-02-08,0.0019
2011-02-09,0.0004
2011-02-10,0.0012
2011-02-11,0.0048
2011-02-14,0.0016
2011-02-15,0.0009
2011-02-16,0.0038
2011-02-17,0.002
2011-02-18,-0.0003
2011-02-22,-0.0138
2011-02-23,-0.0073
2011-02-24,0.0047
2011-02-25,0.0097
2011-02-28,0.0022
2011-03-02,0.0024
2011-03-03,0.0063
2011-03-04,-0.0018
2011-03-07,-0.0073
2011-03-08,0.0055
2011-03-09,0.0017
2011-03-10,-0.0071
2011-03-11,0.0035
2011-03-14,-0.0048
2011-03-15,-0.0048
2011-03-16,-0.0101
2011-03-17,0.0019
2011-03-18,0.0013
2011-03-21,0.0086
2011-03-22,-0.0032
2011-03-23,0.0028
2011-03-24,0.0116
2011-03-25,0.0014
2011-03-28,-0.0036
2011-03-29,0.0081
2011-03-30,0.0128
2011-03-31,0.0027
2011-04-04,0.0016
2011-04-05,-0.001
2011-04-06,-0.0027
2011-04-07,-0.0008
2011-04-08,-0.0027
2011-04-11,0.0007
2011-04-12,0.003
2011-04-13,0.0048
2011-04-14,0.0001
2011-04-15,0.0087
2011-04-18,-0.0011
2011-04-19,0.0002
2011-04-20,0.0035
2011-04-21,0.0028
2011-04-25,0.0016
2011-04-26,0.0056
2011-04-27,0.0041
2011-04-28,0.0032
2011-04-29,-0.0008
2011-05-03,-0.0029
2011-05-04,-0.0045
2011-05-05,-0.0053
2011-05-06,0.0058
2011-05-09,0.0077
2011-05-10,0.0026
2011-05-11,-0.0046
2011-05-12,0.0056
2011-05-13,-0.0017
2011-05-16,-0.0075
2011-05-17,0.0046
2011-05-18,0.0036
2011-05-19,-0.0016
2011-05-20,-0.0003
2011-05-23,-0.0056
2011-05-24,-0.0043
2011-05-25,0.0049
2011-05-26,0.0085
2011-05-27,0.0038
2011-05-31,0.0066
2011-06-02,-0.0057
2011-06-03,-0.0001
2011-06-06,-0.0053
2011-06-07,0.0036
2011-06-08,0.0015
2011-06-09,-0.0021
2011-06-10,-0.0017
2011-06-13,-0.0029
2011-06-14,-0.004
2011-06-15,0.0061
2011-06-16,0.0018
2011-06-17,-0.0012
2011-06-20,0.001
2011-06-21,0.003
2011-06-22,-0.0018
2011-06-23,0.0055
2011-06-24,0.0001
2011-06-27,-0.0018
2011-06-28,-0.0017
2011-06-29,-0.0036
2011-06-30,-0.0016
2011-07-05,0.0055
2011-07-06,0.0019
2011-07-07,0.0001
2011-07-08,0.0077
2011-07-11,0.0009
2011-07-12,0.0001
2011-07-13,0.003
2011-07-14,-0.006
2011-07-15,0.004
2011-07-18,-0.003
2011-07-19,0.0077
2011-07-20,-0.0059
2011-07-21,-0.0012
2011-07-22,0.0051
2011-07-25,-0.0057
2011-07-26,0.002
