Date,UNP,LLY,CHTR,LMT,BA,NOW,AMD,RTX,CAT,FIS,SQ,BKNG,ANSS,ALXN,TDOC,AME,HPQ,VRSN,ANET,DDD,SSYS,SYRS,XONE
2019-03-27,46.939914446815024,60.263105859581,57.47694650354541,38.602355305000685,38.76933792098015,53.593791389407514,52.65820240598752,54.17304733866372,42.69769771242498,59.79730613452577,41.38508367227531,46.20423618591253,51.111417070721885,54.90698682108717,24.990695661376705,55.80075684281158,31.614674005496283,51.04121860533967,69.66271465249591,28.861057739310652,36.2730611816039,58.94368810180944,32.38823239972653
2019-03-28,54.883693924810146,60.87858175975442,52.311573134155815,43.42443183809119,39.02875854062848,56.4310569579166,53.73738957709858,58.653871991320194,47.1901830765908,64.46431085468444,46.30994622676344,41.535920070953665,56.60815058429464,51.78850263609774,35.02663460477504,64.00612503548827,33.260713280108504,53.73646062815823,70.21387166283154,29.589221126028207,38.56214307480508,58.94368810180944,32.82224474652513
2019-03-29,60.781952027738626,63.6644112608533,42.76708398146757,54.32875719139371,46.58367725432322,60.693087239254645,56.67688824779184,64.95632524147564,57.06423159114135,70.45154688047734,48.73410690883268,45.69957448645053,62.97658288191961,55.7496563695537,40.96342381751853,67.20356625257165,42.597014460217,55.37058802834963,71.48292058988253,33.341864433897854,42.91234010424186,64.74859599184434,32.82224474652513
2019-04-01,69.05831950351264,59.57403751567764,41.79593803666582,61.68586039883101,55.39779524847612,59.16199446132159,61.58042895117553,75.75651940406527,67.3189122713067,72.27161082697202,53.62031688879832,49.253167501028166,71.87126198536154,56.0393604232449,37.13390209123895,71.13016447080888,53.02059101530549,66.41293002948159,73.70774474390689,40.022707647068785,50.851901906887186,66.09744919957757,41.658661049785316
2019-04-02,64.47184989391046,60.632088845462576,42.64718785061286,58.689368879556945,54.62382152388168,60.72508150121422,63.67992419021098,68.78650640585579,67.09671376531733,73.18020518776564,50.877082334958146,50.33180677851503,72.11996521326404,62.908194804898834,42.77924274031607,68.67160600934824,47.925373578760095,68.22136581741128,73.7481814859167,39.33792940445348,53.51850473848165,66.73389327920572,45.31084368564591
2019-04-03,63.77704374362532,48.81622804488211,40.63802251870133,46.51303866626969,48.90593692832543,61.204610549002005,73.09380351934507,65.74702780582018,63.52191179863874,75.30111198628836,55.87766121346569,53.21344564762666,73.61172152298474,64.71093505645746,42.64551265568404,71.06805834898675,48.42104140172519,70.51793288351212,75.69812000350638,48.946554131777226,58.58025679068071,71.94746328609551,49.37768799131914
2019-04-04,60.327463858483576,42.97258552747894,41.48041923875706,51.1065329903106,57.87958353187703,42.971109773463105,73.32830059794047,69.26025555045172,65.41788120717948,68.66447012538738,46.744663126477256,54.65529940076636,60.07640940196357,64.51751878796188,47.32475683619432,68.06365153991217,48.60043026498458,62.473373710263225,62.47532910586459,45.75752007481834,53.24085582711644,71.94746328609551,43.15769771228737
2019-04-05,60.02260869046628,49.36257723306138,53.374971247759994,56.13138851355732,54.180278015799,42.90158001160133,72.23999672372342,71.61603440905975,65.9327979243935,64.23598175737132,48.607261612438855,51.239520876018986,61.91561330353243,66.82615891852127,51.48225103712097,69.31232536052886,49.18366076071923,68.70467973712951,59.688138980691015,46.07955423882274,59.549592205870596,36.77161203072434,45.20958957685349
2019-04-08,59.87995734383496,50.119943691881275,57.825923037091385,60.819453731802426,41.313141042943904,43.36526979260621,67.71736602862987,70.68498199575005,63.49128991717298,65.2378623620316,48.49750788074441,56.41759380215885,63.18848811899829,61.777999444655464,47.497824459474515,70.79280419890793,52.16873603759888,69.64942484021987,64.54932063770255,43.7916572646792,53.33073313768588,36.08763059667387,42.82870431562825
2019-04-09,48.818959527929756,50.50316150215821,58.503753071418416,54.60850073972158,38.17418695485118,46.58111265439849,56.55289541279348,63.26605415074023,50.32006320596984,65.6852281814468,46.942904805968304,57.885540364028586,63.76273525358915,55.141908382770396,44.50389596757537,60.39989915008412,45.33367620466009,66.52343202795721,64.78130573609349,40.47571706088724,48.17406607304317,31.425873002878973,38.09925776864827
