Date,BABA,TSM,NVS,JD,SAP,ASML,ACN,UN,AZN,BHP,LIN,SHOP,GSK,RIO,RY,TD,BP,NTES,ENB,TAK,SPOT,MELI,TAL,AON,UBS,INFY,BIDU,VOD,LULU,ETN,NXPI,INFO,ZTO,TEL,CS,JCI,MRVL,EDU,TT,LBTYA,STX,QGEN,LBTYK,CRSP,ALV,SU
2020-02-19,222.14,57.64,97.22,42.95,139.7,317.39,215.92,59.18,49.31,51.43,222.48,543.21,43.49,54.34,81.52,57.12,36.25,71.36,41.97,19.01,143.36,742.74,59.4,237.43,13.15,11.3,135.81,20.04,262.51,104.31,134.95,81.11,24.8,93.38,13.76,41.97,25.21,141.76,113.13,20.78,53.95,37.17,19.76,58.11,76.63,30.48
2020-02-20,218.04,56.48,96.29,41.48,138.43,313.47,213.9,58.56,48.94,50.64,221.2,535.58,42.76,54.19,81.4,57.26,35.98,69.97,41.76,18.57,147.86,742.59,58.46,234.33,13.27,11.36,132.46,20.0,263.68,105.1,134.8,80.44,25.17,92.92,13.74,42.24,25.13,137.66,113.27,21.41,54.75,37.31,20.29,56.76,75.22,30.46
2020-02-21,212.59,55.59,96.76,40.42,136.63,306.0,211.89,58.45,50.17,50.41,218.34,520.66,43.08,54.62,82.62,57.31,35.36,69.0,41.87,18.79,146.95,735.6,59.47,231.51,12.94,11.41,129.8,20.06,255.9,104.93,130.5,79.06,24.72,91.73,13.62,42.45,24.43,137.81,112.99,21.27,54.04,37.38,20.21,53.03,73.57,30.39
2020-02-24,206.16,54.12,90.08,39.37,130.92,290.4,204.36,56.5,47.59,47.87,210.55,490.96,41.92,51.23,81.41,56.24,34.06,67.0,40.84,18.28,145.33,673.46,57.59,223.3,12.25,11.22,125.83,19.3,246.21,101.65,124.04,77.45,24.1,88.09,12.83,41.63,22.96,134.78,110.22,20.73,52.04,36.71,19.73,51.96,70.14,29.38
2020-02-25,205.61,53.86,87.95,38.84,127.78,284.59,197.1,55.49,47.08,46.78,201.65,466.46,41.48,50.43,79.79,55.22,32.93,67.58,39.87,18.13,141.8,630.0,56.58,222.44,11.82,11.02,124.43,18.82,238.81,98.21,120.82,74.91,23.79,86.35,12.37,39.45,22.65,134.47,107.07,20.56,50.42,34.98,19.54,49.89,68.75,29.12
2020-02-26,208.74,55.03,87.11,39.92,126.9,286.32,195.67,55.01,47.57,46.44,203.41,471.18,41.9,49.71,78.09,54.96,32.68,69.17,39.22,18.21,140.49,632.05,56.3,222.49,11.78,11.0,123.54,18.63,238.56,96.58,119.47,74.79,23.76,86.16,12.19,39.31,22.36,133.75,107.65,20.51,51.08,35.09,19.51,50.88,69.63,28.44
2020-02-27,205.03,53.29,86.02,38.4,124.81,277.23,186.44,53.81,45.07,44.92,194.95,438.37,41.59,47.26,75.99,52.0,31.53,64.39,37.66,17.63,134.51,600.0,55.16,212.22,11.28,10.62,119.91,17.99,220.7,93.24,114.64,71.64,23.33,83.19,11.59,37.9,20.55,132.63,102.8,19.99,48.36,36.47,18.99,49.44,67.51,27.64
2020-02-28,208.0,53.84,83.96,38.51,123.57,276.71,180.59,52.76,43.8,43.31,191.01,463.31,40.53,46.93,74.47,51.61,31.29,63.74,37.43,17.3,137.12,616.03,54.39,208.0,11.0,10.07,119.98,17.5,217.41,90.72,113.69,71.24,23.46,82.87,11.28,36.57,21.3,127.89,100.11,19.52,47.95,35.9,18.59,53.45,66.73,27.6
2020-03-02,210.98,55.98,86.87,43.3,126.53,287.49,189.55,54.76,45.87,44.25,198.15,488.4,42.55,48.77,76.74,52.2,32.23,62.01,38.2,17.86,139.34,642.11,58.0,221.06,11.26,10.36,120.77,17.36,228.9,95.68,120.08,73.49,24.71,85.35,11.37,38.07,21.96,134.47,100.55,19.92,50.37,36.12,19.03,53.35,67.37,27.7
2020-03-03,207.41,54.88,83.62,41.46,123.8,284.3,182.22,54.6,45.52,43.94,195.39,476.94,41.3,48.76,75.2,50.77,31.92,63.89,37.83,17.51,137.16,624.73,58.31,214.8,10.9,10.21,117.97,16.88,227.13,92.85,116.56,71.21,24.51,83.0,10.93,37.45,21.3,134.2,106.06,19.49,50.21,41.45,18.61,51.15,66.45,26.37
2020-03-04,211.96,57.08,87.65,43.91,125.66,301.61,188.86,57.16,48.6,45.78,205.53,512.23,43.35,51.48,75.61,51.25,33.14,67.34,38.83,18.46,144.25,653.63,57.7,225.48,11.12,10.47,121.41,18.22,231.62,98.12,121.27,74.31,25.98,85.8,11.21,39.35,22.59,134.59,117.82,19.82,51.44,41.49,19.02,53.26,67.25,26.71
2020-03-05,211.46,55.73,85.81,44.62,121.28,288.25,182.56,56.54,48.38,43.1,196.51,498.22,42.59,49.27,74.31,50.12,32.6,68.19,38.49,17.88,148.08,627.88,58.49,216.78,10.57,10.13,118.24,18.05,221.19,93.66,115.27,71.9,26.39,81.37,10.58,38.82,24.93,134.21,112.43,19.48,50.27,41.53,18.63,53.41,63.2,25.97
2020-03-06,204.64,55.07,85.72,42.16,121.49,288.11,178.75,55.9,47.52,41.75,189.2,472.07,42.38,46.16,72.69,48.78,31.25,67.24,38.02,18.02,145.14,614.51,56.49,214.81,10.46,9.78,113.74,17.76,218.55,92.77,111.69,69.32,26.6,78.69,10.35,38.16,24.09,128.83,112.53,19.0,49.26,41.57,18.2,50.86,62.68,25.04
2020-03-09,197.66,51.83,81.46,39.91,111.5,263.91,164.11,53.0,45.23,34.87,173.13,418.32,40.72,41.81,65.41,41.99,25.28,64.25,31.24,17.51,139.78,539.64,54.67,178.93,9.27,9.08,106.65,15.91,199.77,83.13,101.97,60.68,27.05,74.14,8.93,35.72,22.22,127.12,105.28,17.58,45.31,41.33,16.87,44.3,57.71,20.22
2020-03-10,206.39,54.51,84.95,41.8,117.99,279.76,174.56,54.13,46.9,37.76,176.21,450.34,41.02,45.8,67.28,43.85,26.79,64.94,32.33,17.9,141.9,599.07,54.24,183.1,10.02,9.19,111.91,16.14,204.12,89.06,106.85,61.11,27.7,78.7,9.65,37.55,23.21,128.31,107.07,18.19,47.9,41.44,17.33,44.67,62.59,20.21
2020-03-11,198.91,52.24,82.14,41.53,112.62,264.14,165.11,51.76,44.58,35.45,173.92,422.31,39.87,42.71,63.91,42.12,24.66,64.82,31.19,17.15,135.06,550.72,53.66,184.98,9.48,8.9,108.25,14.97,193.74,84.37,100.52,59.58,27.5,72.99,9.07,35.21,22.01,126.69,107.0,17.3,45.33,41.1,16.61,43.28,61.06,18.88
2020-03-12,185.1,48.69,74.07,38.26,101.44,240.75,152.53,47.43,40.76,30.93,158.02,377.78,36.51,38.86,57.18,37.41,21.57,59.52,25.96,15.09,126.99,502.0,51.01,173.49,8.29,8.05,99.0,13.4,169.13,75.92,91.97,52.89,25.89,67.6,7.71,30.52,19.56,116.86,96.33,16.04,44.55,39.72,15.42,38.12,53.58,14.83
2020-03-13,194.0,52.23,79.61,39.71,108.35,256.95,166.51,48.47,42.28,34.29,176.5,390.9,37.85,43.9,64.72,43.42,22.17,63.98,30.93,14.92,131.56,535.69,52.59,177.45,9.07,8.38,100.29,13.7,176.75,85.56,95.54,55.97,25.6,70.21,8.16,32.81,20.78,122.08,103.44,17.26,48.93,41.02,16.37,37.64,56.73,16.24
2020-03-16,178.85,44.9,73.14,35.24,97.49,229.36,152.54,42.82,37.79,31.55,158.35,322.29,33.67,40.26,59.89,39.25,18.84,56.67,27.31,13.4,117.64,467.32,48.41,170.53,7.65,7.37,89.68,11.59,138.98,75.32,80.32,51.21,25.12,60.94,6.67,30.6,17.74,114.65,92.19,15.58,40.97,39.46,14.75,33.68,47.36,13.53
2020-03-17,184.81,48.54,76.95,38.35,102.96,238.34,157.71,47.67,40.93,34.87,163.88,355.09,36.85,41.79,62.43,40.56,18.84,59.15,26.81,14.01,118.87,490.69,51.82,164.47,8.37,7.87,91.13,13.08,144.88,73.74,80.08,54.95,26.0,63.06,7.24,29.53,18.82,117.2,93.21,17.06,45.15,38.25,15.91,37.0,48.03,12.59
2020-03-18,180.0,44.37,74.96,37.7,96.95,196.99,151.15,47.81,39.36,30.95,157.51,336.83,34.28,38.03,55.93,37.94,16.11,54.09,23.92,13.02,121.24,452.17,49.62,155.92,8.09,7.35,83.62,12.6,140.36,68.82,64.56,55.53,25.2,53.08,6.85,26.32,17.25,111.07,83.01,16.48,42.99,38.36,15.31,38.47,41.82,10.45
2020-03-19,180.88,43.89,75.56,37.21,94.13,214.03,158.5,48.64,40.13,32.35,154.01,332.5,33.66,37.96,56.63,37.43,17.0,58.24,24.84,14.03,129.13,463.53,48.08,151.08,8.5,7.13,89.62,13.65,154.86,72.45,76.12,52.16,24.47,54.6,7.5,26.08,18.84,110.42,81.73,17.7,42.66,38.03,16.6,39.57,41.93,10.71
2020-03-20,181.3,44.53,72.42,37.66,94.3,216.1,149.94,46.19,39.42,31.47,151.3,346.06,33.34,36.57,54.51,36.91,17.39,57.01,25.63,13.27,124.36,452.88,48.36,149.55,8.16,6.94,88.66,12.68,165.01,64.93,73.58,47.88,24.69,55.56,7.0,24.91,18.67,108.72,75.68,17.63,40.73,36.42,16.53,38.96,40.18,11.09
2020-03-23,176.34,45.26,70.67,38.61,98.32,233.15,143.69,43.87,38.78,31.72,150.0,375.39,31.85,36.42,49.61,33.83,18.19,59.76,23.74,13.34,118.18,457.65,47.0,145.48,7.9,7.12,91.22,12.54,172.3,57.77,77.27,45.4,23.62,54.67,6.73,23.5,18.96,103.85,71.26,15.76,40.78,38.1,14.84,39.54,40.41,10.61
2020-03-24,185.75,48.87,73.56,41.01,105.97,260.21,156.85,45.55,40.89,36.46,164.81,430.0,34.0,42.17,56.36,38.66,22.12,64.77,26.92,13.9,129.69,490.0,52.96,166.04,8.96,7.74,96.43,13.02,192.74,71.21,85.73,58.3,24.52,60.56,7.83,25.36,21.86,117.7,76.81,17.19,43.46,39.86,16.18,42.66,45.96,11.99
2020-03-25,188.56,49.0,76.89,41.35,106.4,262.07,151.82,45.77,40.38,37.32,165.3,446.6,35.42,44.18,59.68,41.41,24.29,61.58,28.54,14.83,124.23,482.65,55.61,163.15,9.21,8.19,96.92,13.64,193.62,74.6,84.86,58.2,24.63,63.49,8.26,26.13,21.6,124.44,85.12,16.84,44.52,39.86,15.92,41.78,48.8,13.45
2020-03-26,195.32,49.87,79.74,42.01,115.25,275.9,171.34,47.76,42.36,37.85,174.19,447.41,37.25,45.4,61.46,42.85,24.42,63.59,29.74,14.99,126.81,489.56,55.73,165.7,9.87,9.1,101.82,14.79,200.8,78.25,89.72,59.56,25.82,68.2,8.89,27.0,23.18,125.2,86.88,17.54,47.97,40.81,16.77,43.99,49.84,12.78
2020-03-27,188.59,46.91,79.28,40.15,110.28,252.62,162.88,47.29,42.47,35.59,167.34,421.62,36.44,43.57,58.98,40.5,22.35,60.27,27.74,15.45,122.54,471.43,53.44,165.42,9.36,8.51,97.63,14.32,188.84,74.54,81.3,59.05,25.51,62.78,8.33,25.94,22.35,112.7,82.67,16.83,47.97,40.45,15.85,41.82,47.14,11.73
2020-03-30,191.27,47.82,81.9,40.39,112.9,268.03,169.82,48.46,44.53,37.05,176.8,430.38,37.6,44.91,59.84,41.3,23.92,61.38,28.2,15.63,121.43,473.29,52.0,171.03,9.52,8.49,98.95,14.14,193.94,78.32,84.93,61.86,25.78,63.72,8.38,26.49,22.7,109.0,84.3,16.69,49.87,40.47,15.7,44.29,46.72,13.42
2020-03-31,194.48,47.79,82.45,40.5,110.5,261.64,163.26,48.79,44.66,36.69,173.0,416.93,37.89,45.56,61.55,42.39,24.39,64.19,29.09,15.18,121.44,488.58,53.26,165.04,9.26,8.21,100.79,13.77,189.55,77.69,82.93,60.0,26.48,62.98,8.09,26.96,22.63,108.24,82.59,16.51,48.8,41.6,15.71,42.41,46.01,15.8
2020-04-01,187.56,46.51,80.93,40.91,105.53,249.01,154.68,47.18,43.78,35.87,160.87,384.67,37.22,44.17,58.5,40.02,24.37,64.68,27.21,14.78,121.61,447.34,51.57,153.68,8.9,7.78,97.68,13.36,183.5,73.14,74.73,58.3,26.32,59.12,7.67,25.16,21.64,104.74,80.89,16.05,47.86,40.22,15.12,38.5,43.34,15.61
2020-04-02,188.9,48.13,83.6,40.08,104.99,247.28,156.27,48.53,43.76,37.9,164.09,346.3,37.7,46.01,58.99,40.19,26.03,66.22,27.49,14.73,121.91,462.87,50.68,157.26,9.0,7.91,99.59,13.61,185.49,73.59,77.78,60.63,27.35,58.99,7.89,26.05,22.65,107.91,82.86,16.19,47.58,40.1,15.24,39.51,42.06,16.85
2020-04-03,187.11,47.06,83.64,39.89,105.19,244.61,152.15,47.7,43.96,36.59,162.13,357.65,37.14,45.04,57.97,39.44,24.72,65.0,27.95,14.59,122.12,454.47,50.65,154.14,8.84,7.56,97.2,13.54,181.25,71.25,75.75,61.58,26.92,58.69,7.74,25.47,22.43,106.51,80.03,15.8,45.76,40.27,14.84,39.38,40.47,16.24
2020-04-06,196.45,49.97,85.73,41.56,112.01,271.13,166.05,49.22,44.31,38.9,175.92,392.65,37.91,46.34,60.78,41.73,25.05,67.52,28.65,15.5,122.52,506.16,53.76,173.15,9.56,8.25,102.94,14.31,194.95,77.4,86.94,64.47,27.76,65.62,8.31,27.41,23.84,111.0,87.04,17.08,48.64,40.0,16.18,42.17,47.56,16.95
2020-04-07,198.0,49.72,83.99,41.99,111.83,272.59,164.12,48.77,43.1,38.52,179.94,378.54,37.53,45.73,61.25,42.76,24.8,65.39,28.16,15.85,127.61,525.67,55.82,175.92,9.59,8.38,101.79,14.12,194.92,76.16,84.28,63.57,27.47,65.04,8.39,28.27,23.87,115.31,88.17,17.26,49.07,40.21,16.25,41.29,49.84,16.49
2020-04-08,195.98,50.27,85.62,41.17,115.02,278.58,171.73,49.49,43.85,39.31,186.94,414.51,38.08,46.0,62.4,42.82,25.39,65.06,28.36,16.06,126.04,544.0,52.06,187.96,9.59,8.48,97.33,13.85,196.01,80.14,91.58,64.37,27.54,69.06,8.47,29.31,24.74,112.54,87.87,18.27,51.03,39.49,17.3,44.38,54.42,16.66
2020-04-09,196.37,48.33,84.85,42.16,121.41,276.81,177.92,49.97,44.66,39.51,189.48,417.74,38.88,47.66,63.11,43.07,24.9,65.47,28.7,16.05,131.86,533.28,50.82,192.05,10.05,8.52,99.0,14.22,203.51,81.44,89.97,65.47,27.13,71.17,8.87,30.6,24.28,115.74,91.6,18.59,51.25,39.81,17.39,45.75,57.66,16.29
2020-04-13,199.44,48.75,84.2,42.78,122.38,274.1,172.57,49.8,47.36,39.61,186.11,447.45,38.94,47.87,62.14,42.17,24.91,67.71,28.7,16.71,129.83,543.0,51.8,186.38,9.71,8.5,98.37,14.17,199.27,78.39,89.11,64.39,27.2,69.12,8.65,29.36,24.51,117.09,89.81,18.08,50.91,39.69,16.98,46.01,56.07,16.36
2020-04-14,204.78,50.63,86.22,43.86,123.33,288.93,178.1,51.21,48.68,40.36,189.84,496.06,40.38,47.99,62.64,42.25,24.44,68.37,29.51,16.85,135.93,562.02,52.44,194.03,9.9,8.67,100.92,14.16,205.18,79.84,92.28,66.61,27.09,69.97,8.73,30.8,25.53,118.31,92.13,18.55,51.43,40.2,17.39,48.39,55.61,16.25
2020-04-15,208.17,49.66,85.61,44.6,118.65,282.49,169.45,49.9,48.03,38.41,181.15,497.17,39.82,46.02,60.56,40.26,22.84,69.96,28.38,16.73,138.78,588.64,52.19,183.94,9.4,8.33,100.87,13.54,207.95,75.74,87.14,65.03,26.56,65.41,8.09,29.1,25.15,115.15,86.72,18.03,50.23,40.13,17.1,48.13,54.13,15.18
2020-04-16,212.66,52.4,87.54,47.5,119.28,292.4,167.95,50.16,49.13,38.61,183.13,526.43,41.8,46.47,58.97,38.68,21.85,72.44,28.5,16.51,139.49,612.71,50.24,186.24,9.19,8.22,102.82,13.39,209.19,75.82,89.01,64.84,29.02,63.66,7.83,28.5,25.79,110.54,85.77,18.18,50.63,40.2,17.23,49.51,52.39,14.31
2020-04-17,209.5,53.69,89.29,46.15,123.41,295.65,175.09,50.5,50.03,40.02,188.55,590.39,42.07,47.64,62.33,40.54,23.43,69.73,29.4,16.8,141.86,597.5,51.66,190.81,9.64,8.58,105.0,13.78,225.86,79.26,90.17,67.17,28.79,67.44,8.24,29.54,25.96,112.48,89.91,18.23,51.47,40.56,17.29,51.42,56.25,15.23
2020-04-20,212.13,52.59,89.78,45.2,122.56,291.58,174.74,51.23,50.44,38.77,185.0,629.9,41.72,46.4,61.36,40.3,22.35,69.77,29.32,16.9,144.54,601.64,50.01,185.69,9.67,8.51,104.68,13.68,218.59,77.89,86.7,64.99,28.55,66.58,8.13,28.47,26.23,109.37,85.02,18.26,50.83,40.68,17.34,53.46,55.42,14.75
2020-04-21,207.34,51.37,88.27,43.24,116.0,281.09,166.24,50.31,50.07,36.83,178.88,585.0,41.2,44.63,59.12,38.47,21.64,68.88,28.13,16.88,139.14,573.38,50.96,178.18,9.25,8.25,101.41,13.06,206.72,76.91,81.06,62.57,27.9,64.55,7.76,27.59,25.28,113.13,80.5,17.62,49.74,41.44,16.81,50.9,54.46,14.57
2020-04-22,209.96,52.95,88.3,44.99,117.1,294.97,172.31,50.56,50.36,37.75,181.6,626.56,41.91,46.29,58.43,38.67,23.33,69.73,28.65,17.08,139.74,601.05,50.72,181.59,9.23,8.55,101.75,13.26,212.09,77.65,89.06,63.47,28.97,67.28,7.89,27.75,26.65,113.78,81.84,17.87,50.74,41.96,17.08,52.4,54.72,15.52
2020-04-23,205.24,52.64,88.1,44.94,115.15,289.4,172.9,49.1,50.39,38.35,181.3,620.49,42.21,46.04,58.42,38.66,23.38,68.57,28.87,17.14,138.71,586.71,49.79,174.77,9.33,8.79,99.85,13.21,211.64,78.15,88.08,64.99,28.79,68.15,7.88,27.85,26.42,110.69,83.69,18.17,47.89,41.87,17.38,52.48,56.6,15.69
2020-04-24,204.36,52.73,89.05,45.05,116.49,291.84,175.46,49.35,51.18,39.07,181.47,643.19,42.5,46.5,58.88,38.9,23.39,69.79,29.21,17.56,137.84,571.27,47.39,175.54,9.41,8.76,100.95,13.64,214.55,78.86,94.43,65.6,28.89,70.15,8.08,27.91,27.13,110.15,84.03,18.38,48.63,41.28,17.52,54.01,60.75,15.6
2020-04-27,203.69,53.51,89.59,45.58,116.86,290.9,179.43,49.13,51.48,39.5,184.58,628.58,42.63,46.89,60.48,40.43,24.31,71.85,29.66,18.65,140.25,589.47,51.4,172.93,9.78,8.93,100.56,13.84,226.89,82.54,97.13,67.17,29.23,73.47,8.38,29.05,27.43,120.04,86.37,19.05,49.03,41.59,18.21,55.0,62.27,15.81
2020-04-28,201.15,52.76,88.04,43.58,116.86,291.42,178.36,48.66,50.97,39.94,186.88,633.65,42.09,46.96,61.5,41.41,24.16,70.67,30.39,18.37,139.78,598.54,51.84,172.33,10.33,8.79,97.13,13.93,224.47,83.1,98.34,67.45,29.17,73.65,8.84,29.73,26.88,120.29,87.64,18.42,48.99,41.29,17.59,52.52,58.84,16.67
2020-04-29,206.7,54.48,85.71,44.34,119.15,303.71,187.56,49.22,50.72,42.11,188.69,639.99,41.85,48.87,63.65,43.45,25.43,70.68,31.97,18.65,155.78,602.42,55.26,170.61,10.99,9.49,99.67,14.86,232.43,85.78,106.77,68.29,29.56,78.38,9.37,30.63,27.75,127.17,90.34,18.83,51.06,41.65,18.0,52.0,61.89,19.02
2020-04-30,202.67,53.13,84.73,43.1,118.54,288.43,185.19,49.42,52.28,40.68,183.99,632.29,42.07,46.19,61.59,41.77,23.8,68.99,30.68,17.94,151.57,583.51,54.19,172.67,10.76,9.23,100.93,14.14,223.48,83.5,99.57,67.3,29.76,73.46,9.04,29.11,26.74,127.66,87.42,19.42,49.95,41.69,18.31,49.2,60.02,17.85
2020-05-01,194.48,51.1,83.41,41.38,116.97,279.06,180.09,49.11,51.86,38.44,180.33,613.64,41.21,45.04,60.05,40.56,22.83,65.07,29.86,17.82,144.84,605.52,49.9,178.21,10.39,9.06,96.02,13.61,218.69,82.07,95.5,65.3,28.41,70.58,8.67,27.86,25.43,120.11,86.81,22.28,47.71,41.67,21.49,48.46,58.18,17.17
2020-05-04,191.15,52.15,84.0,42.25,117.19,283.18,179.53,48.51,52.35,38.88,182.66,658.89,42.15,44.98,60.33,40.77,23.25,65.92,30.11,17.76,145.31,607.4,49.59,177.68,10.16,8.93,94.76,13.82,218.69,79.32,96.56,65.13,27.58,69.46,8.52,28.53,25.7,118.35,85.15,22.53,46.44,41.42,21.34,50.0,56.28,16.83
2020-05-05,195.02,51.71,84.75,43.12,116.57,288.35,181.62,47.97,53.47,39.16,182.01,686.11,41.99,44.25,60.23,40.5,23.87,67.85,30.61,17.88,145.02,620.94,52.09,182.93,9.66,8.91,95.77,13.92,218.21,80.8,99.2,65.62,28.57,70.82,8.25,28.65,26.27,123.25,82.16,21.61,46.75,41.77,20.61,52.0,57.37,16.57
2020-05-06,195.17,52.13,85.35,43.3,113.15,291.9,180.38,47.16,54.04,39.38,178.95,733.53,42.39,44.51,59.79,40.15,23.58,68.4,30.58,17.8,148.48,742.88,51.69,177.24,9.6,8.86,97.08,13.78,223.18,79.92,100.38,65.21,28.92,71.83,8.13,28.31,26.6,123.05,79.82,21.05,47.52,41.91,20.29,52.33,58.3,15.94
2020-05-07,196.49,52.33,84.67,44.76,115.22,299.59,187.11,47.9,52.74,40.44,184.79,722.76,41.7,45.8,60.17,40.18,24.06,69.46,31.87,17.51,148.04,772.02,53.19,184.83,9.79,9.04,98.18,13.89,225.99,80.26,102.66,66.32,29.89,73.32,8.3,28.52,26.44,123.72,81.03,21.89,48.72,42.53,21.46,53.49,57.97,16.53
2020-05-08,201.19,52.91,84.93,46.78,116.75,304.4,188.56,48.79,53.29,41.42,188.41,708.97,41.91,46.95,61.33,40.96,24.03,71.95,32.04,17.65,152.15,784.52,54.8,189.76,9.95,9.17,99.77,14.12,237.99,82.25,104.84,67.07,31.15,76.75,8.41,29.8,26.85,127.65,84.39,21.74,51.06,42.83,21.39,53.84,61.14,17.1
2020-05-11,205.4,52.4,86.59,46.72,115.28,304.39,187.75,49.08,53.95,40.3,186.86,750.34,42.07,45.47,61.72,41.26,23.5,71.22,32.94,17.67,156.02,781.11,54.13,192.01,9.75,9.0,99.55,14.02,245.62,81.08,102.56,67.54,32.45,74.61,8.18,28.56,26.34,125.3,80.98,21.54,49.86,42.9,21.07,61.29,60.5,16.97
2020-05-12,200.31,51.1,85.15,47.03,114.42,296.63,185.72,49.05,54.11,39.41,183.09,742.28,42.21,44.99,60.34,40.32,23.06,72.13,32.23,17.69,153.94,762.09,54.17,193.22,9.59,9.15,97.47,14.93,242.6,77.46,98.33,66.86,32.25,71.41,8.0,27.91,26.05,125.16,76.76,21.28,48.62,42.74,20.71,59.55,58.85,16.84
2020-05-13,199.46,50.92,85.2,47.81,114.08,294.23,181.0,48.9,55.31,39.63,178.78,754.38,42.74,45.72,58.52,38.85,22.23,74.19,31.24,18.76,148.98,768.54,54.39,190.23,9.44,8.55,95.49,14.87,229.39,73.87,93.03,66.22,32.75,68.75,7.73,27.22,25.78,120.66,76.65,21.73,47.43,42.85,21.26,57.37,55.6,15.85
2020-05-14,201.3,52.1,84.03,48.96,113.13,302.55,179.99,48.11,53.5,40.36,179.25,754.29,40.86,46.56,59.53,39.36,22.14,74.41,30.64,18.67,152.07,777.27,53.77,193.93,9.36,8.68,96.02,14.66,237.57,74.91,93.59,65.68,33.1,69.85,7.78,28.59,26.28,119.92,78.32,21.76,48.07,42.29,21.3,55.88,57.4,15.8
2020-05-15,203.68,49.8,84.02,50.85,113.21,292.54,183.88,48.29,53.41,41.35,182.59,767.0,40.91,47.59,58.74,38.95,21.82,74.88,31.18,18.59,158.83,775.05,54.0,191.67,9.26,8.7,99.86,14.73,247.09,73.71,90.45,66.56,33.33,70.04,7.66,28.46,26.34,117.58,77.21,21.83,47.77,42.06,21.36,61.09,57.79,16.15
2020-05-18,215.28,51.87,84.85,55.53,117.48,304.89,192.75,49.31,53.45,44.79,192.25,738.02,41.28,51.42,61.64,41.57,23.51,76.38,32.0,18.97,161.43,794.56,55.01,196.84,9.96,8.96,107.59,15.71,255.65,78.27,102.07,69.14,34.37,76.27,8.47,29.53,27.58,122.69,81.39,21.84,49.38,42.32,21.36,63.98,62.26,17.23
2020-05-19,217.2,50.81,85.23,54.26,117.23,306.25,190.09,48.02,53.57,44.85,190.25,753.01,40.93,51.82,60.03,40.26,22.91,79.14,32.08,18.83,175.03,805.96,55.94,195.54,9.84,8.79,109.75,15.46,251.41,76.34,99.04,67.25,34.64,76.37,8.31,29.0,27.37,126.48,80.41,21.5,50.17,42.25,21.0,63.56,63.4,17.2
2020-05-20,216.79,51.84,85.95,54.31,120.3,325.64,195.18,48.67,53.78,45.86,195.99,778.0,41.31,52.39,61.87,40.9,23.62,78.06,32.03,19.09,189.8,828.31,54.6,195.27,10.09,9.0,108.52,15.61,258.38,77.93,103.6,68.2,34.28,78.35,8.55,28.74,28.96,120.56,79.75,21.03,51.85,43.14,20.78,66.79,64.02,18.35
2020-05-21,212.16,50.75,84.99,52.57,116.19,318.99,193.5,48.25,55.28,45.54,193.67,802.35,41.03,51.82,59.98,40.29,23.38,80.35,31.52,19.17,192.74,814.71,54.66,193.33,10.02,8.93,110.03,15.73,267.53,78.29,98.89,67.09,32.45,76.29,8.46,29.41,29.1,117.35,81.36,20.89,51.26,42.93,20.53,67.78,63.9,17.53
2020-05-22,199.7,49.8,84.91,49.9,116.07,319.36,193.71,48.02,55.22,45.5,190.87,825.17,40.89,52.12,58.87,39.69,22.98,74.45,31.47,18.93,190.17,841.31,53.3,191.97,9.82,9.05,103.32,15.91,276.73,78.67,98.33,67.01,30.69,76.23,8.26,29.53,30.13,113.44,83.36,20.84,50.96,42.99,20.49,69.94,63.95,17.1
2020-05-26,201.72,50.82,85.05,52.6,121.47,319.86,196.4,48.29,53.11,45.93,193.0,767.89,40.75,51.46,63.78,43.36,23.26,77.27,31.71,19.4,191.0,834.17,57.32,195.06,10.39,9.07,108.36,15.94,281.41,81.92,102.01,68.21,32.16,80.62,8.77,31.07,30.4,117.0,88.93,20.84,51.2,43.26,20.47,66.34,66.09,17.64
2020-05-27,201.18,51.74,84.45,52.16,122.98,318.53,199.93,49.64,52.47,46.21,193.13,750.0,40.94,52.34,66.97,45.43,23.93,75.42,32.16,19.27,185.95,820.83,55.98,197.84,10.84,9.35,108.22,16.2,281.5,86.28,104.39,69.44,30.3,83.22,9.28,31.87,30.7,115.37,90.94,21.31,52.01,43.02,20.79,63.93,66.92,17.54
2020-05-28,199.49,50.28,86.28,51.02,123.63,319.97,201.67,50.82,53.5,46.7,200.04,744.43,41.54,52.51,66.25,43.69,23.26,73.25,32.34,19.22,177.22,827.16,55.54,198.69,10.75,9.19,106.32,16.5,284.42,85.13,99.26,69.11,31.16,82.78,9.31,31.53,29.97,115.09,90.3,21.12,51.36,43.44,20.57,62.31,64.12,17.43
2020-05-29,207.39,50.33,87.43,54.33,128.1,329.51,201.62,51.52,54.6,47.1,202.34,757.8,41.92,53.92,64.85,42.8,23.14,76.58,32.45,19.5,180.93,851.67,56.46,196.95,10.7,9.1,106.55,16.51,300.1,84.9,96.1,69.46,32.62,81.25,9.06,31.41,32.62,119.96,90.21,21.24,53.04,43.79,20.63,64.58,63.58,17.12
2020-06-01,206.57,51.03,86.68,54.73,128.51,326.73,203.38,51.98,55.16,48.25,205.22,758.0,41.85,54.87,67.34,44.25,23.84,79.52,32.99,19.21,182.71,844.08,61.03,196.14,10.86,9.26,107.1,16.88,308.69,84.66,99.19,69.92,32.82,84.53,9.25,31.77,32.98,122.0,90.43,22.27,52.15,43.67,21.59,66.59,65.12,17.58
